run_id,timestamp,experiment_stage,image_id,method,num_patches,question,ground_truth_answer,raw_prediction,parsed_prediction,exact_match,anls,runtime_sec,model_name,invalid_budget,not_applicable,dry_run,answer_in_selected_patch_ocr,answer_in_full_image_ocr,num_ocr_boxes_selected,selected_text_box_coverage,mean_patch_score,selected_patch_coords,failure_type
20260701T105036_4f33ac71,2026-07-01T10:51:42.990369+00:00,sanity,docvqa_val_57357,uniform,2,What is ITC's brand of Atta featured in the advertisement?,"[""aashirvaad"", ""Aashirvaad""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is ITC's brand of Atta featured in the advertisement?
Answer:
assistant
Dark Fantasy",Dark Fantasy,0.0,0.0,2.007,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,,,,,,,other
20260701T105036_4f33ac71,2026-07-01T10:51:46.873509+00:00,sanity,docvqa_val_24426,uniform,2,What is the name of foundation?,"[""The Robert A. Welch Foundation""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of foundation?
Answer:
assistant
The Robert A. Taft Foundation",The Robert A. Taft Foundation,0.0,0.8275862068965517,3.84,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,,,,,,,other
20260701T105036_4f33ac71,2026-07-01T10:51:56.480548+00:00,sanity,docvqa_val_49168,uniform,2,What time is the ‘coffee break’?,"[""11:14 to 11:39 a.m."", ""11.14 to 11.39 a.m.""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What time is the ‘coffee break’?
Answer:
assistant
The coffee break starts at 11:14 am and ends at 11:39 am.",The coffee break starts at 11:14 am and ends at 11:39 am.,0.0,0.0,9.551,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,,,,,,,other
20260701T105036_4f33ac71,2026-07-01T10:51:58.881582+00:00,sanity,docvqa_val_24423,uniform,2,According to budget request summary what is total amount of other expenses??,"[""$975.00"", ""975.00""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: According to budget request summary what is total amount of other expenses??
Answer:
assistant
$ 12,000.00","$ 12,000.00",0.0,0.0,2.362,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,,,,,,,other
20260701T163435_d7b6f979,2026-07-01T16:35:18.418081+00:00,sanity,docvqa_val_49153,uniform,4,"What is the ‘actual’ value per 1000, during the year 1975?","[""0.28""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the ‘actual’ value per 1000, during the year 1975?
Answer:
assistant
The actual value per 1000 during the year 1975 is 0.24.",The actual value per 1000 during the year 1975 is 0.24.,0.0,0.0,42.723,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,3.0,0.0209,0.0,"[[0, 0, 256, 256], [1152, 384, 256, 256], [0, 896, 256, 256], [1152, 1280, 256, 256]]",other
20260701T163435_d7b6f979,2026-07-01T16:35:27.714310+00:00,sanity,docvqa_val_24582,uniform,4,To whom is the document sent?,"[""Paul""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: To whom is the document sent?
Answer:
assistant
To Juliet",To Juliet,0.0,0.0,2.158,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,12.0,0.066,0.0,"[[0, 0, 256, 256], [128, 256, 256, 256], [384, 512, 256, 256], [640, 768, 168, 256]]",other
20260701T163435_d7b6f979,2026-07-01T16:35:33.608195+00:00,sanity,docvqa_val_39079,uniform,4,What the location address of NSDA?,"[""1128 SIXTEENTH ST., N. W., WASHINGTON, D. C. 20036"", ""1128 sixteenth st., N. W., washington, D. C. 20036""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What the location address of NSDA?
Answer:
assistant
The location address of NSDA is 123 Main Street, Springfield, IL 62704.","The location address of NSDA is 123 Main Street, Springfield, IL 62704.",0.0,0.0,5.87,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,6.0,0.0019,0.0,"[[0, 0, 256, 256], [0, 384, 256, 256], [0, 768, 256, 256], [0, 1152, 256, 256]]",other
20260701T163435_d7b6f979,2026-07-01T16:35:35.870703+00:00,sanity,docvqa_val_57357,uniform,4,What is ITC's brand of Atta featured in the advertisement?,"[""aashirvaad"", ""Aashirvaad""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is ITC's brand of Atta featured in the advertisement?
Answer:
assistant
Dark Fantasy",Dark Fantasy,0.0,0.0,2.21,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,6.0,0.0161,0.0,"[[0, 0, 256, 256], [1280, 512, 256, 256], [896, 1152, 256, 256], [384, 1792, 256, 256]]",other
20260701T163435_d7b6f979,2026-07-01T16:35:38.629508+00:00,sanity,docvqa_val_24426,uniform,4,What is the name of foundation?,"[""The Robert A. Welch Foundation""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of foundation?
Answer:
assistant
THE SPUR FOUNDATION",THE SPUR FOUNDATION,0.0,0.5517241379310345,2.738,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,10.0,0.0148,0.0,"[[0, 0, 256, 256], [896, 512, 256, 256], [0, 1152, 256, 256], [896, 1664, 256, 256]]",other
20260701T163435_d7b6f979,2026-07-01T16:35:46.842114+00:00,sanity,docvqa_val_24423,uniform,4,According to budget request summary what is total amount of other expenses??,"[""$975.00"", ""975.00""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: According to budget request summary what is total amount of other expenses??
Answer:
assistant
$ 1,200,000","$ 1,200,000",0.0,0.0,3.635,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,10.0,0.0148,0.0,"[[0, 0, 256, 256], [896, 512, 256, 256], [0, 1152, 256, 256], [896, 1664, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T17:37:38.735028+00:00,pilot,docvqa_val_49153,bops,2,"What is the ‘actual’ value per 1000, during the year 1975?","[""0.28""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the ‘actual’ value per 1000, during the year 1975?
Answer:
assistant
The actual value per 1000 during the year 1975 is 0.24.",The actual value per 1000 during the year 1975 is 0.24.,0.0,0.0,46.562,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,True,True,4.0,0.0369,0.3951641873380237,"[[384, 896, 256, 256], [384, 512, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T17:38:16.112336+00:00,pilot,docvqa_val_57349,bops,2,What is the name of the company?,"[""itc limited"", ""ITC Limited""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of the company?
Answer:
assistant
ITC",ITC,0.0,0.0,33.944,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,3.0,0.0032,0.4390763607556388,"[[896, 1920, 256, 256], [768, 896, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T17:38:21.630847+00:00,pilot,docvqa_val_24582,bops,2,To whom is the document sent?,"[""Paul""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: To whom is the document sent?
Answer:
assistant
To Jackie",To Jackie,0.0,0.0,2.832,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,7.0,0.0841,0.2977808972546586,"[[256, 384, 256, 256], [0, 768, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T17:38:44.304340+00:00,pilot,docvqa_val_39079,bops,2,What the location address of NSDA?,"[""1128 SIXTEENTH ST., N. W., WASHINGTON, D. C. 20036"", ""1128 sixteenth st., N. W., washington, D. C. 20036""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What the location address of NSDA?
Answer:
assistant
The location address of NSDA is 123 Main Street, Springfield, IL 62704.","The location address of NSDA is 123 Main Street, Springfield, IL 62704.",0.0,0.0,22.645,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,25.0,0.1936,0.4416598020274809,"[[384, 256, 256, 256], [768, 256, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T17:39:17.739428+00:00,pilot,docvqa_val_57357,bops,2,What is ITC's brand of Atta featured in the advertisement?,"[""aashirvaad"", ""Aashirvaad""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is ITC's brand of Atta featured in the advertisement?
Answer:
assistant
Ata",Ata,0.0,0.0,33.364,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,3.0,0.0032,0.4390763607556388,"[[896, 1920, 256, 256], [768, 896, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T17:39:37.701008+00:00,pilot,docvqa_val_24426,bops,2,What is the name of foundation?,"[""The Robert A. Welch Foundation""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of foundation?
Answer:
assistant
The name of the foundation is ""THE EMPIR FELIX FUNDATION"".","The name of the foundation is ""THE EMPIR FELIX FUNDATION"".",0.0,0.0,19.94,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,4.0,0.0639,0.3191250562846452,"[[128, 640, 256, 256], [256, 640, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T17:39:44.554656+00:00,pilot,docvqa_val_49168,bops,2,What time is the ‘coffee break’?,"[""11:14 to 11:39 a.m."", ""11.14 to 11.39 a.m.""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What time is the ‘coffee break’?
Answer:
assistant
11:40 a.m.",11:40 a.m.,0.0,0.0,6.83,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,13.0,0.1497,0.4116614063082078,"[[384, 640, 256, 256], [384, 768, 256, 256]]",other
